식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),폐기율(%),수입여부
R102-011010001-0000,마_단마_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2011,마,201101,단마,20110100,해당없음,1,생것,100g,63,83.1,1.84,0.12,0.89,14.05,1.0,2.4,9.0,0.44,52.0,417.0,4.0,0.0,0.0,0.0,0.119,0.053,0.677,3.84,0.0,0.0,0.02,0.0,20.0,N
R102-001140050-0000,감자_수미_구운것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200114,수미,20011400,해당없음,50,구운것,100g,85,77.1,2.3,0.08,1.14,19.38,0.0,1.8,8.0,0.52,73.0,394.0,0.0,0.0,0.0,0.0,0.038,0.022,0.354,12.38,0.0,0.0,0.03,0.0,2.0,N
R102-001180001-0000,감자_자색_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200118,자색,20011800,해당없음,1,생것,100g,82,77.8,2.8,,0.9,18.5,,,5.0,0.8,56.0,588.0,18.0,0.0,0.0,,0.17,0.03,0.9,31.0,,,,,,N
R102-001180049-0000,감자_자색_찐것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200118,자색,20011800,해당없음,49,찐것,100g,85,77.1,2.3,,1.1,19.5,,,9.0,0.7,52.0,498.0,18.0,0.0,0.0,,0.16,0.03,0.9,,,,,,,N
R102-001190001-0000,감자_자심_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200119,자심,20011900,해당없음,1,생것,100g,64,82.3,1.8,0.0,1.2,14.7,,,4.0,1.7,37.0,482.0,4.0,0.0,0.0,0.0,0.14,0.04,0.7,19.0,,,,,,N
R102-001210001-0000,감자_보라밸리_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200121,보라밸리,20012100,해당없음,1,생것,100g,60,83.7,1.45,0.02,1.04,13.79,0.0,2.1,7.0,0.41,63.0,390.0,2.0,0.0,0.0,0.0,0.071,0.048,0.184,5.64,0.0,0.0,0.02,0.0,10.0,N
R102-001210046-0000,감자_보라밸리_삶은것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200121,보라밸리,20012100,해당없음,46,삶은것,100g,69,81.6,1.39,0.05,0.99,15.97,0.0,1.6,7.0,0.34,59.0,386.0,2.0,1.0,0.0,11.0,0.064,0.015,0.124,5.64,0.0,0.0,0.02,0.0,,N
R102-001220001-0000,감자_로즈밸리_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200122,로즈밸리,20012200,해당없음,1,생것,100g,68,81.6,2.25,0.03,0.94,15.18,0.0,1.7,5.0,0.51,51.0,359.0,0.0,0.0,0.0,0.0,0.05,0.065,0.192,0.0,0.0,0.0,0.02,0.0,12.0,N
R102-001220046-0000,감자_로즈밸리_삶은것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200122,로즈밸리,20012200,해당없음,46,삶은것,100g,79,78.8,2.34,0.09,0.9,17.87,0.0,1.9,5.0,0.49,50.0,351.0,1.0,1.0,0.0,8.0,0.117,0.052,0.114,0.0,0.0,0.0,0.02,0.0,,N
R102-005000000-0000,으깬감자,R,원재료성 식품,1,식물성,2,감자 및 전분류,2005,으깬감자,200500,해당없음,20050000,해당없음,0,해당없음,100g,83,78.5,1.91,0.57,1.46,17.57,1.48,1.5,24.0,0.27,46.0,296.0,302.0,7.0,7.0,2.0,0.089,0.041,1.118,6.2,0.2,2.0,0.3,,0.0,N
R102-006000001-0000,고구마_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2006,고구마,200600,해당없음,20060000,해당없음,1,생것,100g,147,62.2,1.09,0.15,1.02,35.52,9.83,2.4,18.0,0.48,52.0,375.0,8.0,39.0,0.0,464.0,0.076,0.031,0.674,10.81,0.0,0.0,0.06,0.0,11.0,N
R102-006000002-0000,고구마_말린것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2006,고구마,200600,해당없음,20060000,해당없음,2,말린것,100g,312,19.6,2.3,0.1,2.3,75.7,,,4.0,3.5,102.0,989.0,,0.0,0.0,5.0,0.13,0.1,0.9,18.0,,,,,0.0,N
R102-006000049-0000,고구마_찐것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2006,고구마,200600,해당없음,20060000,해당없음,49,찐것,100g,163,58.4,1.08,0.15,1.0,39.41,13.75,3.8,20.0,0.44,52.0,428.0,6.0,25.0,0.0,295.0,0.084,0.028,0.468,22.99,0.0,0.0,0.06,0.0,,N
R102-006000050-0000,고구마_구운것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2006,고구마,200600,해당없음,20060000,해당없음,50,구운것,100g,188,52.1,1.13,0.16,1.14,45.48,19.08,4.2,19.0,0.61,59.0,445.0,9.0,34.0,0.0,413.0,0.104,0.044,0.398,10.47,0.0,0.0,0.06,0.0,10.0,N
R102-006067201-0000,고구마_신율미_껍질제거_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2006,고구마,200606,신율미,20060672,껍질 제거,1,생것,100g,164,58.9,1.0,0.61,0.65,38.84,4.64,2.2,16.0,0.45,52.0,237.0,47.0,2.0,0.0,19.0,0.093,0.017,0.019,36.63,,0.0,0.04,0.0,,N
R102-006070001-0000,고구마_신자미_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2006,고구마,200607,신자미,20060700,해당없음,1,생것,100g,107,72.2,1.3,0.1,0.9,25.5,,,34.0,1.1,53.0,506.0,10.0,0.0,0.0,3.0,0.12,0.05,0.7,0.0,,,,,,N
R102-006080001-0000,고구마_연황미_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2006,고구마,200608,연황미,20060800,해당없음,1,생것,100g,127,67.2,1.1,0.0,1.0,30.7,,,42.0,0.8,62.0,451.0,14.0,12.0,0.0,143.0,0.18,0.04,0.7,0.0,,,,,,N
R102-006100001-0000,고구마_주황미_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2006,고구마,200610,주황미,20061000,해당없음,1,생것,100g,105,72.9,1.0,0.1,0.9,25.1,,,28.0,0.9,57.0,516.0,14.0,819.0,0.0,9826.0,0.15,0.04,0.7,0.0,,,,,,N
R106-143003801-0000,열대비름(아마란스)_어린잎_생것,R,원재료성 식품,1,식물성,6,채소류,6143,열대비름(아마란스),614300,해당없음,61430038,어린잎,1,생것,100g,21,91.4,2.99,0.35,2.14,3.11,0.0,1.0,300.0,7.0,81.0,595.0,18.0,390.0,0.0,4681.0,0.096,0.229,1.836,1.48,0.0,0.0,0.05,0.0,0.0,N
R101-047002001-0000,잡곡_현미+찹쌀+현미찹쌀+보리 등_생것,R,원재료성 식품,1,식물성,1,곡류,1047,잡곡,104700,해당없음,10470020,현미+찹쌀+현미찹쌀+보리 등,1,생것,100g,358,13.5,9.79,2.09,1.22,73.4,0.93,6.2,27.0,1.66,234.0,366.0,4.0,0.0,0.0,5.0,0.187,0.078,3.052,0.0,0.0,0.0,0.46,0.0,0.0,N
R101-048008002-0000,아마란스_노란색_말린것,R,원재료성 식품,1,식물성,1,곡류,1048,아마란스,104800,해당없음,10480080,노란색,2,말린것,100g,383,6.9,17.09,5.94,2.8,67.27,1.65,13.8,252.0,9.79,662.0,615.0,0.0,5.0,0.0,57.0,0.752,0.073,0.127,4.04,,0.0,1.32,0.0,0.0,N
R101-048008102-0000,아마란스_빨간색_말린것,R,원재료성 식품,1,식물성,1,곡류,1048,아마란스,104800,해당없음,10480081,빨간색,2,말린것,100g,381,7.4,16.47,5.78,2.76,67.59,1.71,16.4,287.0,9.21,631.0,418.0,0.0,4.0,0.0,48.0,0.767,0.087,0.073,3.57,,0.0,1.27,0.0,0.0,N
R101-049000100-0000,귀리밥_도정,R,원재료성 식품,1,식물성,1,곡류,1049,귀리밥,104900,해당없음,10490001,도정,0,해당없음,100g,218,50.7,6.51,5.36,0.95,36.54,0.42,,34.0,2.46,228.0,212.0,1.0,0.0,0.0,1.0,0.226,0.025,0.249,0.0,0.0,0.0,0.86,0.01,0.0,N
R101-049010100-0000,귀리밥_쌀귀리+대양_도정,R,원재료성 식품,1,식물성,1,곡류,1049,귀리밥,104901,쌀귀리+대양,10490101,도정,0,해당없음,100g,215,51.1,6.71,5.13,1.01,36.09,0.43,,32.0,2.4,248.0,225.0,1.0,0.0,0.0,1.0,0.192,0.026,0.247,0.0,0.0,0.0,0.77,0.01,0.0,N
R101-049020100-0000,귀리밥_쌀귀리+조양_도정,R,원재료성 식품,1,식물성,1,곡류,1049,귀리밥,104902,쌀귀리+조양,10490201,도정,0,해당없음,100g,221,50.2,6.31,5.59,0.88,36.98,0.41,,35.0,2.52,209.0,200.0,0.0,0.0,0.0,1.0,0.259,0.023,0.251,0.0,0.0,0.0,0.94,0.01,0.0,N
R101-050010500-0000,찹쌀밥_보람찰_현미,R,원재료성 식품,1,식물성,1,곡류,1050,찹쌀밥,105001,보람찰,10500105,현미,0,해당없음,100g,181,56.1,3.55,1.25,0.67,38.41,0.45,3.0,8.0,0.57,151.0,136.0,1.0,0.0,0.0,0.0,,0.006,0.876,0.0,0.0,0.0,0.26,0.0,0.0,N
R101-050180300-0000,찹쌀밥_보람찰_백미,R,원재료성 식품,1,식물성,1,곡류,1050,찹쌀밥,105018,보람찰,10501803,백미,0,해당없음,100g,155,63.1,2.58,0.33,0.05,33.93,0.0,0.8,4.0,0.09,13.0,22.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.08,0.0,0.0,N
R101-010000083-0000,멥쌀 국수_말린것을 삶은것,R,원재료성 식품,1,식물성,1,곡류,1010,맵쌀 국수,101000,해당없음,10100000,해당없음,83,말린것을 삶은것,100g,132,68.6,2.59,0.29,0.15,28.37,0.0,0.5,5.0,0.17,24.0,5.0,23.0,0.0,0.0,0.0,0.022,0.005,0.086,0.0,0.0,0.0,0.11,0.0,0.0,N
R101-034000100-0000,율무밥_도정,R,원재료성 식품,1,식물성,1,곡류,1034,율무,103400,해당없음,10340001,도정,0,해당없음,100g,172,59.7,7.1,2.35,0.53,30.34,0.15,1.9,6.0,2.45,169.0,105.0,2.0,0.0,0.0,0.0,0.042,0.036,0.757,0.0,0.0,0.0,0.32,0.0,0.0,N
R102-001060001-0000,감자_대지_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200106,대지,20010600,해당없음,1,생것,100g,67,81.9,2.01,0.04,0.97,15.08,0.0,2.7,9.0,0.58,33.0,412.0,1.0,0.0,0.0,0.0,0.06,0.027,0.314,10.51,0.0,0.0,0.03,0.0,9.0,N
R102-001060046-0000,감자_대지_삶은것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200106,대지,20010600,해당없음,46,삶은것,100g,77,79.5,2.07,0.08,0.96,17.39,0.0,1.6,8.0,0.65,35.0,374.0,1.0,1.0,0.0,8.0,0.04,0.022,0.281,9.92,0.0,0.0,0.03,0.0,,N
R102-001060049-0000,감자_대지_찐것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200106,대지,20010600,해당없음,49,찐것,100g,80,78.6,2.11,0.09,1.03,18.17,0.0,1.6,10.0,0.48,36.0,402.0,2.0,1.0,0.0,9.0,0.035,0.016,0.286,11.96,0.0,0.0,0.03,0.0,,N
R102-001060050-0000,감자_대지_구운것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200106,대지,20010600,해당없음,50,구운것,100g,90,75.8,2.43,0.09,1.18,20.5,0.0,2.0,11.0,0.61,46.0,482.0,1.0,1.0,0.0,7.0,0.029,0.019,0.316,9.8,0.0,0.0,0.03,0.0,2.0,N
R102-001140001-0000,감자_수미_생것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200114,수미,20011400,해당없음,1,생것,100g,70,81.1,1.93,0.03,0.87,16.07,0.0,1.7,6.0,0.4,62.0,335.0,1.0,0.0,0.0,0.0,0.034,0.038,0.447,4.47,0.0,0.0,0.02,0.0,11.0,N
R102-001140046-0000,감자_수미_삶은것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200114,수미,20011400,해당없음,46,삶은것,100g,76,79.8,1.99,0.04,0.74,17.43,0.0,1.5,8.0,0.61,55.0,254.0,1.0,0.0,0.0,0.0,0.038,0.02,0.359,13.1,0.0,0.0,0.02,0.0,,N
R102-001140049-0000,감자_수미_찐것,R,원재료성 식품,1,식물성,2,감자 및 전분류,2001,감자,200114,수미,20011400,해당없음,49,찐것,100g,75,79.8,1.94,0.05,0.93,17.28,0.0,1.4,6.0,0.42,58.0,318.0,0.0,0.0,0.0,0.0,0.025,0.02,0.327,5.8,0.0,0.0,0.02,0.0,,N
R106-141000047-0000,연근_데친것,R,원재료성 식품,1,식물성,6,채소류,6141,연근,614100,해당없음,61410000,해당없음,47,데친것,100g,62,84.0,1.07,0.08,0.44,14.41,0.59,2.8,20.0,0.29,43.0,172.0,6.0,0.0,0.0,0.0,0.023,0.065,0.078,17.32,0.0,0.0,0.02,0.0,,N
R101-038000501-0000,찹쌀_현미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103800,해당없음,10380005,현미,1,생것,100g,356,13.7,7.28,2.29,1.26,75.52,0.9,5.2,12.0,1.19,301.0,266.0,1.0,0.0,0.0,1.0,0.296,0.018,2.232,0.0,0.0,0.0,0.5,0.0,0.0,N
R101-038000701-0000,찹쌀_흑미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103800,해당없음,10380007,흑미,1,생것,100g,362,12.5,7.83,2.75,1.26,75.66,1.77,7.1,19.0,1.15,310.0,362.0,2.0,10.0,0.0,122.0,,0.094,,0.0,0.0,0.0,0.53,0.01,0.0,N
R101-038130301-0000,찹쌀_화선찰벼_백미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103813,화선찰벼,10381303,백미,1,생것,100g,375,11.1,9.5,2.6,1.6,75.2,,,9.0,2.1,303.0,307.0,26.0,0.0,0.0,0.0,0.4,0.09,2.9,0.0,,,,,0.0,N
R101-038150301-0000,찹쌀_동진찰벼_백미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103815,동진찰벼,10381503,백미,1,생것,100g,363,13.6,6.64,1.04,0.56,78.11,0.07,1.9,7.0,0.38,130.0,111.0,1.0,0.0,0.0,0.0,0.135,0.044,1.419,0.0,0.0,0.0,0.28,0.0,0.0,N
R101-038150501-0000,찹쌀_동진찰벼_현미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103815,동진찰벼,10381505,현미,1,생것,100g,357,13.2,7.14,2.18,1.26,76.22,0.39,6.2,10.0,1.18,322.0,248.0,1.0,0.0,0.0,0.0,0.296,0.055,2.232,0.0,0.0,0.0,0.51,0.0,0.0,N
R101-038160301-0000,찹쌀_백옥찰_백미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103816,백옥찰,10381603,백미,1,생것,100g,365,13.3,6.77,1.12,0.55,78.23,0.55,0.6,6.0,0.42,112.0,109.0,0.0,0.0,0.0,0.0,0.845,0.008,,0.0,0.0,0.0,0.29,0.01,0.0,N
R101-038160501-0000,찹쌀_백옥찰_현미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103816,백옥찰,10381605,현미,1,생것,100g,358,13.4,7.47,2.38,1.15,75.65,1.05,5.6,14.0,1.11,269.0,258.0,1.0,0.0,0.0,0.0,,0.018,,0.0,0.0,0.0,0.49,0.01,0.0,N
R101-038170301-0000,찹쌀_백진주_백미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103817,백진주,10381703,백미,1,생것,100g,365,13.3,6.77,1.12,0.55,78.23,0.55,0.6,6.0,0.42,112.0,109.0,0.0,0.0,0.0,0.0,0.845,0.008,,0.0,0.0,0.0,0.29,0.0,0.0,N
R101-038170501-0000,찹쌀_백진주_현미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103817,백진주,10381705,현미,1,생것,100g,358,13.2,7.38,2.39,1.24,75.82,1.12,3.6,11.0,1.25,283.0,257.0,1.0,0.0,0.0,2.0,,0.022,,0.0,0.0,0.0,0.49,0.0,0.0,N
R101-038180301-0000,찹쌀_보람찰_백미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103818,보람찰,10381803,백미,1,생것,100g,359,14.6,6.63,0.76,0.34,77.68,0.25,1.2,8.0,0.24,82.0,100.0,3.0,0.0,0.0,0.0,0.111,0.0,,0.0,0.0,0.0,0.14,0.0,0.0,N
R101-038180501-0000,찹쌀_보람찰_현미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103818,보람찰,10381805,현미,1,생것,100g,350,14.9,7.11,2.21,1.41,74.39,1.03,5.4,14.0,1.22,329.0,301.0,2.0,0.0,0.0,0.0,,0.013,,0.0,0.0,0.0,0.5,0.01,0.0,N
R101-038190701-0000,찹쌀_눈큰흑찰1호_흑미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103819,눈큰흑찰1호,10381907,흑미,1,생것,100g,360,12.7,8.19,2.69,1.35,75.08,2.19,7.8,22.0,1.42,341.0,397.0,3.0,9.0,0.0,108.0,,0.097,,0.0,0.0,0.0,0.51,0.01,0.0,N
R101-038200701-0000,찹쌀_조생흑찰_흑미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103820,조생흑찰,10382007,흑미,1,생것,100g,363,12.3,7.47,2.8,1.17,76.23,1.34,6.5,16.0,0.88,280.0,327.0,1.0,11.0,0.0,135.0,,0.091,,0.0,0.0,0.0,0.54,0.01,0.0,N
R101-040010002-0000,찹쌀 국수_흑미찰국수_말린것,R,원재료성 식품,1,식물성,1,곡류,1040,찹쌀 국수,104001,흑미찰국수,10400100,해당없음,2,말린것,100g,334,11.8,8.1,0.3,5.2,74.6,,,34.0,27.0,119.0,182.0,1975.0,0.0,0.0,0.0,0.24,0.05,0.9,0.0,,,,,0.0,N
R101-043010101-0000,피_IEC525(NO.5)_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1043,피,104301,IEC525(NO.5),10430101,도정,1,생것,100g,376,9.4,8.5,4.6,3.6,73.9,,,39.0,3.2,497.0,617.0,10.0,0.0,0.0,0.0,1.67,0.26,3.5,0.0,,,,,0.0,N
R101-044000006-0000,호밀_분말화한것,R,원재료성 식품,1,식물성,1,곡류,1044,호밀,104400,해당없음,10440000,해당없음,6,분말화한것,100g,365,9.0,9.4,1.82,1.63,78.16,1.24,14.2,40.0,3.03,353.0,520.0,1.0,1.0,0.0,11.0,0.21,0.11,0.982,0.0,0.0,0.0,0.35,0.0,0.0,N
R101-044001801-0000,호밀_통호밀_생것,R,원재료성 식품,1,식물성,1,곡류,1044,호밀,104400,해당없음,10440018,통호밀,1,생것,100g,334,10.1,15.9,1.5,1.8,70.7,,,10.0,6.4,378.0,501.0,2.0,,,,0.26,0.16,1.8,0.0,,,,,0.0,N
R101-046000003-0000,퀴노아_쪄서 말린것,R,원재료성 식품,1,식물성,1,곡류,1046,퀴노아,104600,해당없음,10460000,해당없음,3,쪄서 말린것,100g,363,12.5,9.56,3.26,2.02,72.62,1.34,7.7,63.0,3.54,308.0,645.0,0.0,0.0,0.0,4.0,0.953,0.219,1.989,1.23,0.0,0.0,0.4,0.03,0.0,N
R101-030300001-0000,옥수수_항금맛찰_생것,R,원재료성 식품,1,식물성,1,곡류,1030,옥수수,103030,항금맛찰,10303000,해당없음,1,생것,100g,114,70.8,4.62,1.21,0.64,22.68,2.98,3.8,5.0,0.62,102.0,303.0,0.0,1.0,0.0,9.0,0.259,0.08,,7.53,0.0,0.0,0.26,0.01,60.0,N
R101-030300046-0000,옥수수_항금맛찰_삶은것,R,원재료성 식품,1,식물성,1,곡류,1030,옥수수,103030,항금맛찰,10303000,해당없음,46,삶은것,100g,118,69.9,4.78,1.24,0.64,23.48,1.98,4.0,5.0,0.59,103.0,285.0,0.0,1.0,0.0,11.0,0.11,0.1,,6.34,0.0,0.0,0.26,0.0,45.0,N
R101-032000000-0000,옥수수묵,R,원재료성 식품,1,식물성,1,곡류,1032,옥수수묵,103200,해당없음,10320000,해당없음,0,해당없음,100g,55,86.0,1.1,0.0,0.3,12.6,,,154.0,0.7,7.0,4.0,28.0,,,,0.02,0.01,0.2,0.0,,,,,0.0,N
R101-033010000-0000,옥수수 샐러드_콘샐러드,R,원재료성 식품,1,식물성,1,곡류,1033,옥수수 샐러드,103301,콘샐러드,10330100,해당없음,0,해당없음,100g,104,73.0,3.2,0.2,1.2,22.4,,,1.0,0.6,61.0,209.0,330.0,,,,,0.14,0.5,,,,,,0.0,N
R101-034000101-0000,율무_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1034,율무,103400,해당없음,10340001,도정,1,생것,100g,380,10.9,14.95,5.25,1.23,67.63,0.97,4.7,14.0,5.41,345.0,285.0,4.0,0.0,0.0,0.0,0.127,0.046,1.671,0.0,0.0,0.0,0.74,0.0,0.0,N
R101-037000101-0000,조_메조_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103700,메조,10370001,도정,1,생것,100g,373,11.2,11.48,3.91,1.68,71.7,0.71,6.0,23.0,3.45,335.0,304.0,6.0,1.0,0.0,14.0,0.874,0.133,0.793,0.08,0.0,0.0,0.69,0.01,0.0,N
R101-037000149-0000,조_메조_도정_찐것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103700,메조,10370001,도정,49,찐것,100g,115,72.7,3.14,1.13,0.32,22.71,0.0,2.7,8.0,1.31,93.0,40.0,1.0,0.0,0.0,4.0,0.088,0.018,0.876,0.14,0.0,0.0,0.19,0.0,0.0,N
R101-037010101-0000,조_차조_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103701,차조,10370101,도정,1,생것,100g,370,11.9,10.95,3.85,1.65,71.69,0.89,4.9,23.0,3.68,329.0,335.0,4.0,1.0,0.0,16.0,0.896,0.098,0.921,0.0,0.0,0.0,0.58,0.01,0.0,N
R101-037020101-0000,조_메조+다황메_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103702,메조+다황메,10370201,도정,1,생것,100g,374,10.9,11.13,3.96,1.74,72.3,0.71,6.0,26.0,3.25,314.0,303.0,11.0,1.0,0.0,15.0,0.864,0.125,0.704,0.0,0.0,0.0,0.74,0.02,0.0,N
R101-037030101-0000,조_메조+단아메_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103703,메조+단아메,10370301,도정,1,생것,100g,372,11.3,13.45,4.17,1.92,69.16,0.68,6.0,25.0,3.31,419.0,334.0,8.0,1.0,0.0,14.0,1.014,0.139,0.684,0.41,0.0,0.0,0.85,0.02,0.0,N
R101-037040101-0000,조_메조+삼다메_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103704,메조+삼다메,10370401,도정,1,생것,100g,372,11.2,10.78,3.74,1.72,72.57,0.79,6.0,28.0,3.33,301.0,298.0,6.0,1.0,0.0,17.0,0.994,0.131,0.706,0.0,0.0,0.0,0.6,0.01,0.0,N
R101-037050101-0000,조_메조+조황메_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103705,메조+조황메,10370501,도정,1,생것,100g,373,11.4,11.33,4.0,1.64,71.68,0.89,6.0,21.0,3.7,339.0,306.0,6.0,1.0,0.0,10.0,0.9,0.136,0.699,0.0,0.0,0.0,0.66,0.02,0.0,N
R101-037060101-0000,조_차조+경관1호_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103706,차조+경관1호,10370601,도정,1,생것,100g,376,10.4,10.74,3.82,1.55,73.5,0.75,5.5,18.0,2.9,309.0,316.0,4.0,2.0,0.0,21.0,1.262,0.037,0.946,0.22,0.0,0.0,0.63,0.02,0.0,N
R101-037070101-0000,조_차조+경관2호_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103707,차조+경관2호,10370701,도정,1,생것,100g,375,10.9,12.83,4.37,1.91,70.03,0.78,11.4,26.0,3.93,325.0,339.0,6.0,1.0,0.0,8.0,0.997,0.124,0.703,0.0,0.0,0.0,0.63,0.01,0.0,N
R101-037080101-0000,조_차조+삼다찰_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103708,차조+삼다찰,10370801,도정,1,생것,100g,369,11.8,12.07,3.86,1.89,70.39,0.97,11.3,28.0,4.15,352.0,370.0,4.0,1.0,0.0,16.0,1.047,0.131,0.701,0.0,0.0,0.0,0.57,0.01,0.0,N
R101-037090101-0000,조_차조+황미찰_도정_생것,R,원재료성 식품,1,식물성,1,곡류,1037,조,103709,차조+황미찰,10370901,도정,1,생것,100g,371,11.1,9.28,3.38,1.72,74.54,1.06,11.4,38.0,3.45,354.0,352.0,8.0,1.0,0.0,13.0,0.831,0.116,0.667,0.0,0.0,0.0,0.56,0.01,0.0,N
R101-038000301-0000,찹쌀_백미_생것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103800,해당없음,10380003,백미,1,생것,100g,363,13.7,6.64,0.99,0.46,78.17,0.29,1.2,7.0,0.34,101.0,104.0,1.0,0.0,0.0,0.0,0.417,0.003,1.419,0.0,0.0,0.0,0.24,0.0,0.0,N
R101-038000306-0000,찹쌀_백미_분말화한것,R,원재료성 식품,1,식물성,1,곡류,1038,찹쌀,103800,해당없음,10380003,백미,6,분말화한것,100g,377,10.4,7.56,0.98,0.45,80.62,0.41,0.8,14.0,0.25,81.0,79.0,3.0,0.0,0.0,0.0,0.172,0.033,0.28,0.0,0.0,0.0,0.25,0.0,0.0,N
R101-030190002-0000,옥수수_창다옥_말린것,R,원재료성 식품,1,식물성,1,곡류,1030,옥수수,103019,창다옥,10301900,해당없음,2,말린것,100g,360,10.4,8.93,3.47,1.23,75.96,1.79,6.2,6.0,2.29,270.0,299.0,4.0,1.0,0.0,16.0,0.135,0.02,1.809,0.0,0.0,0.0,0.66,0.01,0.0,N
R101-030200002-0000,옥수수_청안옥_말린것,R,원재료성 식품,1,식물성,1,곡류,1030,옥수수,103020,청안옥,10302000,해당없음,2,말린것,100g,360,10.3,9.11,3.8,1.5,75.29,2.4,6.2,8.0,2.17,325.0,371.0,2.0,1.0,0.0,14.0,0.436,0.024,1.841,0.0,0.0,0.0,0.73,0.01,0.0,N
R101-030210002-0000,옥수수_평강옥_말린것,R,원재료성 식품,1,식물성,1,곡류,1030,옥수수,103021,평강옥,10302100,해당없음,2,말린것,100g,359,10.3,9.45,3.54,1.38,75.3,2.16,6.7,6.0,2.72,287.0,341.0,1.0,3.0,0.0,38.0,0.391,0.041,1.77,0.0,0.0,0.0,0.65,0.01,0.0,N
R101-030220002-0000,옥수수_평안옥_말린것,R,원재료성 식품,1,식물성,1,곡류,1030,옥수수,103022,평안옥,10302200,해당없음,2,말린것,100g,358,10.8,11.77,4.61,1.55,71.24,2.26,7.8,7.0,2.52,412.0,368.0,4.0,3.0,0.0,38.0,0.518,0.045,2.025,0.0,0.0,0.0,0.81,0.01,0.0,N
R101-030230002-0000,옥수수_황다옥_말린것,R,원재료성 식품,1,식물성,1,곡류,1030,옥수수,103023,황다옥,10302300,해당없음,2,말린것,100g,358,10.4,10.32,3.65,1.39,74.27,1.64,6.2,9.0,3.13,353.0,375.0,2.0,2.0,0.0,30.0,0.324,0.038,1.93,0.0,0.0,0.0,0.68,0.01,0.0,N
